51.452338,-2.503831
51.452321,-2.503903
51.452313,-2.503927
51.452219,-2.504010
51.452238,-2.503947
51.452279,-2.503931
51.452288,-2.503931
51.452290,-2.503901
51.452199,-2.503974
51.452133,-2.504066
